timestamp,ax,ay,az,lap_id,is_swimming
28.55,0.00464,0.09516,-0.15771,2,1
28.6,0.00058,0.10081,-0.16187,2,1
28.65,-0.02762,0.09876,-0.16629,2,1
28.7,-0.03771,0.10096,-0.15802,2,1
28.75,-0.02853,0.07984,-0.16631,2,1
28.8,-0.01656,0.08805,-0.16547,2,1
28.85,-0.02101,0.09132,-0.15753,2,1
28.9,-0.01167,0.0831,-0.14492,2,1
28.95,-0.01181,0.09114,-0.14502,2,1
29.0,-0.00104,0.09212,-0.15704,2,1
29.05,-0.00037,0.0946,-0.14839,2,1
29.1,-0.00957,0.07032,-0.13032,2,1
29.15,-0.0037,0.0643,-0.11752,2,1
29.2,-0.01712,0.06672,-0.11619,2,1
29.25,0.01133,0.06007,-0.11423,2,1
29.3,-0.00565,0.04647,-0.12709,2,1
29.35,-0.01954,0.05435,-0.11707,2,1
29.4,-0.00686,0.06925,-0.10391,2,1
29.45,0.01976,0.05112,-0.09535,2,1
29.5,-0.00227,0.0657,-0.10202,2,1
29.55,0.0024,0.064,-0.10033,2,1
29.6,-0.00643,0.04982,-0.09225,2,1
29.65,-0.01407,0.06018,-0.08487,2,1
29.7,0.01239,0.03383,-0.07924,2,1
29.75,0.00339,0.03392,-0.08065,2,1
29.8,-0.01141,0.03576,-0.07274,2,1
29.85,-0.00296,0.00752,-0.06601,2,1
29.9,-0.00527,0.02202,-0.06464,2,1
29.95,-0.01193,0.02491,-0.03405,2,1
30.0,-0.0167,0.01849,-0.03331,2,1
30.05,0.001,0.01737,-0.04169,2,1
30.1,-0.00183,0.01435,-0.05312,2,1
30.15,-0.00874,-0.00709,-0.01238,2,1
30.2,0.00702,0.00157,-0.01125,2,1
30.25,0.02365,0.00027,-0.00029,2,1
30.3,0.00317,0.00118,-0.01831,2,1
30.35,-0.00563,-0.00336,-0.02437,2,1
30.4,0.00561,-0.00558,0.00943,2,1
30.45,-0.00351,0.02467,-0.0057,2,1
30.5,-0.00827,-0.00122,0.04048,2,1
30.55,-0.00849,0.00707,0.01373,2,1
30.6,0.01475,-0.01342,0.05117,2,1
30.65,0.02001,-0.0236,0.06418,2,1
30.7,-0.00868,-0.02321,0.05881,2,1
30.75,-0.00441,-0.02944,0.04789,2,1
30.8,0.00784,-0.0221,0.04494,2,1
30.85,0.00566,-0.02254,0.07318,2,1
30.9,0.00734,-0.04439,0.06411,2,1
30.95,-0.00177,-0.02161,0.05269,2,1
31.0,0.0104,-0.04839,0.0877,2,1
31.05,0.01288,-0.03848,0.08547,2,1
31.1,0.00217,-0.03685,0.08529,2,1
31.15,0.01322,-0.04595,0.06623,2,1
31.2,0.00113,-0.03429,0.11073,2,1
31.25,0.00768,-0.05365,0.0979,2,1
31.3,0.0133,-0.04951,0.0964,2,1
31.35,0.01397,-0.04589,0.10146,2,1
31.4,0.00584,-0.0565,0.12293,2,1
31.45,0.00385,-0.06933,0.11562,2,1
31.5,0.01226,-0.06265,0.1245,2,1
31.55,-0.00488,-0.08074,0.13534,2,1
31.6,-0.0031,-0.07047,0.12951,2,1
31.65,0.00343,-0.07535,0.15387,2,1
31.7,0.01268,-0.08146,0.12621,2,1
31.75,0.01526,-0.07001,0.1507,2,1
31.8,0.02213,-0.07948,0.1351,2,1
31.85,0.01035,-0.08187,0.1587,2,1
31.9,0.0062,-0.09061,0.15832,2,1
31.95,0.02417,-0.08277,0.16413,2,1
32.0,0.01575,-0.10593,0.14948,2,1
32.05,0.01119,-0.0881,0.16709,2,1
32.1,0.01803,-0.11636,0.15098,2,1
32.15,0.02394,-0.10452,0.15473,2,1
32.2,0.02187,-0.10441,0.19947,2,1
32.25,0.02585,-0.10633,0.17034,2,1
32.3,0.01598,-0.11363,0.15916,2,1
32.35,0.02323,-0.11265,0.14751,2,1
32.4,0.00789,-0.12647,0.18617,2,1
32.45,0.0141,-0.10609,0.16156,2,1
32.5,0.00407,-0.11306,0.17183,2,1
32.55,0.00452,-0.13176,0.17149,2,1
32.6,0.02078,-0.11806,0.16373,2,1
32.65,0.01275,-0.13185,0.18072,2,1
32.7,0.02426,-0.13352,0.1742,2,1
32.75,0.00508,-0.15569,0.17619,2,1
32.8,0.0166,-0.13094,0.17582,2,1
32.85,0.03995,-0.14363,0.17425,2,1
32.9,0.02077,-0.15527,0.18047,2,1
32.95,-0.00343,-0.14148,0.17814,2,1
33.0,0.01956,-0.14937,0.16362,2,1
33.05,0.0087,-0.13792,0.18,2,1
33.1,0.01195,-0.15202,0.17763,2,1
33.15,0.03769,-0.14777,0.17596,2,1
33.2,0.01388,-0.14367,0.16894,2,1
33.25,0.00988,-0.17633,0.15925,2,1
33.3,0.01516,-0.15908,0.17473,2,1
33.35,0.03051,-0.1678,0.17145,2,1
33.4,0.0418,-0.16281,0.17652,2,1
33.45,0.00429,-0.1819,0.15015,2,1
33.5,-0.00718,-0.17631,0.16859,2,1
33.55,0.01442,-0.17764,0.14294,2,1
33.6,0.01503,-0.17927,0.13618,2,1
33.65,0.03186,-0.20384,0.14784,2,1
33.7,0.01538,-0.17226,0.14856,2,1
33.75,-0.00039,-0.21388,0.12709,2,1
33.8,0.01559,-0.19402,0.13342,2,1
33.85,0.02749,-0.20826,0.11097,2,1
33.9,0.02343,-0.20067,0.12366,2,1
33.95,0.01462,-0.20123,0.13513,2,1
34.0,0.00494,-0.21418,0.12212,2,1
34.05,0.03697,-0.20639,0.09838,2,1
34.1,0.00141,-0.20413,0.0937,2,1
34.15,0.04329,-0.1857,0.10352,2,1
34.2,0.0265,-0.21267,0.10762,2,1
34.25,0.02171,-0.21321,0.10465,2,1
34.3,0.0281,-0.19487,0.06941,2,1
34.35,0.01637,-0.22754,0.08884,2,1
34.4,0.01708,-0.21479,0.06328,2,1
34.45,0.02115,-0.20014,0.08582,2,1
34.5,0.00338,-0.22174,0.07209,2,1
34.55,0.01729,-0.23867,0.06476,2,1
34.6,0.02329,-0.22436,0.05082,2,1
34.65,0.04565,-0.24126,0.04163,2,1
34.7,0.02753,-0.22701,0.02694,2,1
34.75,0.0354,-0.25111,0.03488,2,1
34.8,0.01939,-0.24578,0.04021,2,1
34.85,-0.00099,-0.24818,0.01387,2,1
34.9,0.03125,-0.22751,0.02465,2,1
34.95,0.03647,-0.26739,0.0125,2,1
35.0,0.0087,-0.25101,0.00728,2,1
35.05,0.02348,-0.23559,-0.02099,2,1
35.1,0.01417,-0.26623,-0.02364,2,1
35.15,0.03257,-0.25166,0.00229,2,1
35.2,0.03435,-0.25485,-0.02899,2,1
35.25,0.03239,-0.26447,-0.03728,2,1
35.3,0.01094,-0.25834,-0.0186,2,1
35.35,0.02294,-0.2493,-0.03627,2,1
35.4,0.0181,-0.2363,-0.02487,2,1
35.45,0.02429,-0.27378,-0.06501,2,1
35.5,0.02628,-0.26994,-0.05003,2,1
35.55,0.02543,-0.26494,-0.049,2,1
35.6,0.02528,-0.27843,-0.07379,2,1
35.65,0.02789,-0.28379,-0.06448,2,1
35.7,0.02912,-0.27536,-0.08498,2,1
35.75,0.00413,-0.288,-0.09884,2,1
35.8,0.02207,-0.283,-0.09711,2,1
35.85,0.03043,-0.27908,-0.09264,2,1
35.9,0.02718,-0.27178,-0.11427,2,1
35.95,0.02855,-0.30199,-0.11119,2,1
36.0,0.03149,-0.27873,-0.10149,2,1
36.05,0.02307,-0.27323,-0.12831,2,1
36.1,0.01807,-0.28858,-0.09719,2,1
36.15,0.03125,-0.28035,-0.12966,2,1
36.2,0.04334,-0.28767,-0.13648,2,1
36.25,0.04415,-0.30829,-0.13934,2,1
36.3,0.01821,-0.30544,-0.12946,2,1
36.35,0.02316,-0.29609,-0.11972,2,1
36.4,0.00388,-0.28514,-0.15068,2,1
36.45,0.03468,-0.2813,-0.12303,2,1
36.5,0.01797,-0.31352,-0.14622,2,1
36.55,0.01916,-0.32102,-0.14542,2,1
36.6,0.01029,-0.29046,-0.14623,2,1
36.65,0.01651,-0.30598,-0.16124,2,1
36.7,0.01455,-0.27681,-0.17093,2,1
36.75,0.01947,-0.2993,-0.16799,2,1
36.8,0.01243,-0.32391,-0.15461,2,1
36.85,0.02562,-0.3073,-0.18382,2,1
36.9,0.02332,-0.3105,-0.17412,2,1
36.95,0.00429,-0.31525,-0.18126,2,1
37.0,0.01863,-0.31537,-0.17756,2,1
37.05,0.02642,-0.31795,-0.17031,2,1
37.1,0.02154,-0.30848,-0.18647,2,1
37.15,0.01366,-0.31059,-0.17632,2,1
37.2,0.02812,-0.31358,-0.18313,2,1
37.25,0.02542,-0.32481,-0.16975,2,1
37.3,0.03489,-0.31249,-0.15685,2,1
37.35,0.00058,-0.33005,-0.18263,2,1
37.4,0.01182,-0.32197,-0.18366,2,1
37.45,0.02661,-0.31696,-0.17567,2,1
37.5,0.00516,-0.32242,-0.17267,2,1
37.55,0.01854,-0.32866,-0.16483,2,1
37.6,0.00923,-0.33367,-0.17137,2,1
37.65,0.01973,-0.32249,-0.17989,2,1
37.7,0.00099,-0.34439,-0.18019,2,1
37.75,0.02176,-0.32506,-0.19264,2,1
37.8,0.01887,-0.3348,-0.18331,2,1
37.85,0.03514,-0.33221,-0.16284,2,1
37.9,0.0386,-0.34156,-0.17311,2,1
37.95,0.0275,-0.3497,-0.16624,2,1
38.0,0.01276,-0.32778,-0.16058,2,1
38.05,0.00285,-0.32859,-0.15365,2,1
38.1,0.00115,-0.34599,-0.16464,2,1
38.15,-0.00016,-0.32925,-0.15972,2,1
38.2,0.00822,-0.35103,-0.15736,2,1
38.25,0.02552,-0.3339,-0.16634,2,1
38.3,0.00044,-0.33574,-0.15173,2,1
38.35,0.00447,-0.35139,-0.15648,2,1
38.4,0.01061,-0.34725,-0.12803,2,1
38.45,0.00865,-0.35373,-0.12859,2,1
38.5,0.02243,-0.35205,-0.1485,2,1
38.55,0.00383,-0.35878,-0.11086,2,1
38.6,-0.00561,-0.34912,-0.1082,2,1
38.65,0.01663,-0.35152,-0.12629,2,1
38.7,0.00575,-0.3493,-0.09888,2,1
38.75,0.00566,-0.36089,-0.09924,2,1
38.8,0.01721,-0.35013,-0.09651,2,1
38.85,0.007,-0.36037,-0.10006,2,1
38.9,-0.00532,-0.35506,-0.10354,2,1
38.95,0.00909,-0.34724,-0.10215,2,1
39.0,-0.00381,-0.34951,-0.07901,2,1
39.05,0.00575,-0.37189,-0.06539,2,1
39.1,0.02238,-0.3343,-0.06733,2,1
39.15,0.011,-0.35698,-0.06532,2,1
39.2,-0.00739,-0.34949,-0.07586,2,1
39.25,0.00939,-0.3545,-0.04818,2,1
39.3,0.00499,-0.35577,-0.04165,2,1
39.35,-0.00894,-0.35401,-0.04962,2,1
39.4,0.00986,-0.35229,-0.03567,2,1
39.45,0.00729,-0.37514,-0.04171,2,1
39.5,0.00282,-0.34168,-0.02076,2,1
39.55,0.01439,-0.35412,-0.01949,2,1
39.6,-0.00409,-0.35633,-0.02279,2,1
39.65,-0.0049,-0.35393,-0.01497,2,1
39.7,0.00027,-0.01819,0.00428,0,0
39.75,0.00177,0.00446,-0.00463,0,0
39.8,-0.00508,0.00982,-0.00155,0,0
39.85,0.01987,-0.01406,-0.00247,0,0
39.9,-0.01127,-0.00787,-0.0079,0,0
39.95,-0.00481,0.00783,-0.01144,0,0
40.0,0.0061,-0.01441,-0.00406,0,0
40.05,0.0132,0.00462,0.00272,0,0
40.1,0.0063,0.00576,0.00628,0,0
40.15,0.01404,-0.01038,-0.00071,0,0
40.2,0.00637,0.0075,0.00558,0,0
40.25,0.01307,-0.00501,-0.0135,0,0
40.3,0.01272,-1e-05,-0.00549,0,0
40.35,0.00036,-0.00432,0.01006,0,0
40.4,0.0089,0.00312,0.00541,0,0
40.45,0.00033,0.01027,-0.02363,0,0
40.5,-0.01168,-0.0004,-0.00413,0,0
40.55,-0.00951,0.0062,-0.00978,0,0
40.6,0.00217,0.00124,0.00058,0,0
40.65,-0.00829,-0.00193,0.01227,0,0
40.7,0.00544,0.00963,-0.0008,0,0
40.75,-0.01702,-0.00466,-0.00151,0,0
40.8,0.01302,0.01136,0.00425,0,0
40.85,-0.00857,0.00128,-0.00262,0,0
40.9,-0.00244,-0.01234,0.00464,0,0
40.95,-0.0003,0.00804,-0.01462,0,0
41.0,-0.01127,0.03646,-0.0088,0,0
41.05,0.00288,0.00438,-0.00982,0,0
41.1,0.01728,-0.00066,0.00149,0,0
41.15,0.01818,-0.00791,-0.00488,0,0
41.2,-0.00346,-0.01373,0.00276,0,0
41.25,0.00473,0.00183,0.00656,0,0
41.3,0.00866,0.00339,-0.00241,0,0
41.35,0.0122,-0.00697,0.01396,0,0
41.4,-0.00193,0.00765,0.01827,0,0
41.45,-0.02265,-0.00192,-0.00404,0,0
41.5,0.01707,-0.00407,0.02729,0,0
41.55,-0.01528,0.0035,-0.00386,0,0
41.6,0.00505,-0.00565,-0.00451,0,0
41.65,-0.01823,0.00108,-0.01498,0,0
41.7,-0.0131,0.00087,-0.00121,0,0
41.75,0.01027,-0.01353,0.00421,0,0
41.8,0.00323,-0.00302,-0.00804,0,0
41.85,-0.00079,0.00884,-0.00374,0,0
41.9,0.00847,-0.00274,0.01725,0,0
41.95,0.00027,-0.00176,-0.01611,0,0
42.0,-0.01427,0.00381,-0.00227,0,0
42.05,0.00281,-0.00685,-0.0015,0,0
42.1,-0.00624,0.00295,-0.00218,0,0
42.15,0.01865,-0.00688,0.01119,0,0
42.2,-0.01054,-0.00465,-0.00842,0,0
42.25,0.0126,0.00437,0.00137,0,0
42.3,0.00234,-0.01084,0.01403,0,0
42.35,0.0139,-0.00034,0.00013,0,0
42.4,0.00649,-0.00175,-0.002,0,0
42.45,-0.00493,-0.00346,-0.00476,0,0
42.5,0.0073,-0.00328,-0.00428,0,0
42.55,-0.00627,-0.01499,0.0156,0,0
42.6,0.00509,0.00867,-0.0053,0,0
42.65,0.01457,0.00145,0.01453,0,0
42.7,-0.00013,0.326,-0.00528,3,1
42.75,0.00044,0.32869,0.02074,3,1
42.8,0.01472,0.32731,0.02382,3,1
42.85,-0.02819,0.32165,0.01992,3,1
42.9,0.00752,0.33051,0.02265,3,1
42.95,-0.0063,0.31819,0.04798,3,1
43.0,0.0092,0.33914,0.03479,3,1
43.05,-0.0077,0.33148,0.04013,3,1
43.1,-0.00397,0.32552,0.0397,3,1
43.15,-0.01174,0.32316,0.03777,3,1
43.2,0.00262,0.33377,0.04947,3,1
43.25,-0.02197,0.3291,0.06504,3,1
43.3,-0.00382,0.31157,0.0489,3,1
43.35,0.01276,0.32249,0.07847,3,1
43.4,-0.00539,0.3285,0.06591,3,1
43.45,-0.00947,0.3105,0.07302,3,1
43.5,-0.01243,0.30566,0.08438,3,1
43.55,-0.01278,0.31151,0.09267,3,1
43.6,-0.00611,0.31463,0.11903,3,1
43.65,0.00087,0.33383,0.10044,3,1
43.7,0.0023,0.32985,0.09823,3,1
43.75,-0.01378,0.35091,0.10889,3,1
43.8,-0.0024,0.31916,0.12579,3,1
43.85,-0.01753,0.31078,0.13316,3,1
43.9,-0.00592,0.29556,0.12627,3,1
43.95,-0.01003,0.32692,0.13334,3,1
44.0,-0.0051,0.32015,0.13698,3,1
44.05,-0.02036,0.31056,0.12936,3,1
44.1,-0.02255,0.32601,0.15233,3,1
44.15,-0.0033,0.31152,0.1397,3,1
44.2,-0.01414,0.32803,0.15371,3,1
44.25,0.00735,0.30657,0.1494,3,1
44.3,-0.02294,0.30143,0.15316,3,1
44.35,-0.01398,0.30979,0.14225,3,1
44.4,-0.00894,0.31137,0.16948,3,1
44.45,-0.00569,0.30036,0.16685,3,1
44.5,-0.01747,0.32806,0.16498,3,1
44.55,-0.0168,0.3079,0.15249,3,1
44.6,0.00071,0.33238,0.15224,3,1
44.65,-0.01483,0.30927,0.16546,3,1
44.7,-0.00041,0.32202,0.17064,3,1
44.75,0.00786,0.30903,0.17218,3,1
44.8,-0.01032,0.30037,0.19045,3,1
44.85,-0.00721,0.30339,0.1752,3,1
44.9,-0.02271,0.30866,0.16508,3,1
44.95,-0.01386,0.29993,0.18445,3,1
45.0,-0.00371,0.31203,0.17814,3,1
45.05,-0.02148,0.30019,0.17959,3,1
45.1,-0.00975,0.29652,0.17029,3,1
45.15,-0.01313,0.31478,0.19871,3,1
45.2,-0.00717,0.29027,0.1939,3,1
45.25,-0.02379,0.29142,0.18373,3,1
45.3,-0.02937,0.30607,0.17838,3,1
45.35,-0.01179,0.28874,0.18665,3,1
45.4,-0.01087,0.29223,0.18672,3,1
45.45,-0.04282,0.29836,0.17509,3,1
45.5,-0.02438,0.29537,0.17987,3,1
45.55,-0.02401,0.29124,0.17299,3,1
45.6,-0.01291,0.30352,0.16712,3,1
45.65,-0.00387,0.27701,0.17293,3,1
45.7,-0.03443,0.28955,0.17514,3,1
45.75,0.00281,0.28809,0.15825,3,1
45.8,-0.00734,0.28675,0.16436,3,1
45.85,-0.00861,0.29599,0.14353,3,1
45.9,-0.01744,0.2836,0.14746,3,1
45.95,-0.03437,0.28178,0.15066,3,1
46.0,-0.02554,0.27974,0.14877,3,1
46.05,-0.01828,0.29554,0.1488,3,1
46.1,0.00019,0.29084,0.15544,3,1
46.15,-0.02605,0.27408,0.13307,3,1
46.2,-0.01475,0.27494,0.14305,3,1
46.25,-0.01602,0.27586,0.13128,3,1
46.3,-0.02891,0.26833,0.13809,3,1
46.35,-0.02095,0.27069,0.13555,3,1
46.4,-0.01457,0.25506,0.12187,3,1
46.45,-0.02828,0.26778,0.12226,3,1
46.5,-0.01458,0.28344,0.1089,3,1
46.55,-0.02274,0.27102,0.11897,3,1
46.6,-0.03021,0.2706,0.11132,3,1
46.65,-0.0215,0.25936,0.10721,3,1
46.7,-0.01582,0.26459,0.08767,3,1
46.75,-0.0374,0.25805,0.08729,3,1
46.8,-0.01568,0.24973,0.09126,3,1
46.85,-0.01625,0.24834,0.08919,3,1
46.9,-0.02385,0.24713,0.07699,3,1
46.95,-0.02064,0.24338,0.07535,3,1
47.0,-0.02064,0.24317,0.04621,3,1
47.05,-0.01635,0.25005,0.05947,3,1
47.1,-0.00689,0.22244,0.06543,3,1
47.15,-0.00707,0.23581,0.0573,3,1
47.2,-0.02887,0.23344,0.0405,3,1
47.25,-0.00251,0.24572,0.03633,3,1
47.3,-0.01196,0.2341,0.04509,3,1
47.35,-0.00514,0.24283,0.01648,3,1
47.4,-0.01014,0.23967,0.02502,3,1
47.45,-0.00951,0.23927,0.00376,3,1
47.5,-0.00599,0.23586,0.01022,3,1
47.55,-0.01474,0.23433,0.00864,3,1
47.6,-0.01892,0.22756,-0.01016,3,1
47.65,-0.026,0.22457,-0.00057,3,1
47.7,-0.02424,0.22444,-0.01728,3,1
47.75,-0.01551,0.23013,-0.00231,3,1
47.8,-0.03476,0.21943,-0.02208,3,1
47.85,-0.03765,0.23718,-0.03471,3,1
47.9,-0.02871,0.22752,-0.06122,3,1
47.95,-0.0186,0.20592,-0.04505,3,1
48.0,-0.01694,0.22178,-0.0464,3,1
48.05,0.00023,0.21247,-0.05948,3,1
48.1,-0.00831,0.20919,-0.05738,3,1
48.15,-0.05989,0.21234,-0.06775,3,1
48.2,-0.0248,0.19921,-0.06333,3,1
48.25,-0.04079,0.23521,-0.06611,3,1
48.3,-0.0166,0.22065,-0.08011,3,1
48.35,-0.02917,0.20984,-0.10434,3,1
48.4,-0.01413,0.20945,-0.08766,3,1
48.45,-0.03455,0.19742,-0.09917,3,1
48.5,-0.02736,0.17013,-0.11462,3,1
48.55,-0.02484,0.20237,-0.07996,3,1
48.6,-0.01116,0.18109,-0.11631,3,1
48.65,-0.00879,0.19295,-0.11268,3,1
48.7,-0.01711,0.19664,-0.0986,3,1
48.75,-0.01927,0.18405,-0.12016,3,1
48.8,-0.02386,0.15834,-0.12438,3,1
48.85,-0.02644,0.19123,-0.13147,3,1
48.9,-0.00399,0.16727,-0.12583,3,1
48.95,-0.03514,0.18299,-0.14321,3,1
49.0,-0.0093,0.1678,-0.13756,3,1
49.05,-0.01349,0.17296,-0.14335,3,1
49.1,-0.00155,0.16125,-0.13699,3,1
49.15,-0.02174,0.17666,-0.13071,3,1
49.2,-0.02601,0.14075,-0.1554,3,1
49.25,-0.02477,0.15475,-0.16309,3,1
49.3,-0.02301,0.17202,-0.15114,3,1
49.35,-0.0059,0.17852,-0.17252,3,1
49.4,-0.04227,0.17331,-0.16456,3,1
49.45,-0.01767,0.13271,-0.18266,3,1
49.5,-0.01,0.14696,-0.19257,3,1
49.55,-0.02612,0.15653,-0.15998,3,1
49.6,-0.01437,0.17202,-0.16404,3,1
49.65,0.0018,0.15463,-0.16736,3,1
49.7,-0.02948,0.12292,-0.18426,3,1
49.75,-0.01329,0.13654,-0.17409,3,1
49.8,-0.01585,0.13891,-0.16877,3,1
49.85,-0.01535,0.12884,-0.20548,3,1
49.9,-0.00647,0.12157,-0.18879,3,1
49.95,-0.00629,0.13606,-0.17314,3,1
50.0,-0.0052,0.1135,-0.18229,3,1
50.05,-0.01998,0.1393,-0.17123,3,1
50.1,-0.01668,0.12796,-0.1758,3,1
50.15,-0.01516,0.12176,-0.17053,3,1
50.2,-0.01516,0.10212,-0.1748,3,1
50.25,-0.01612,0.10069,-0.18515,3,1
50.3,-0.01572,0.10994,-0.17078,3,1
50.35,-0.01508,0.11168,-0.17888,3,1
50.4,-0.00724,0.10871,-0.16802,3,1
50.45,0.00195,0.09935,-0.18803,3,1
50.5,-0.01293,0.10777,-0.17006,3,1
50.55,-0.00869,0.07993,-0.17668,3,1
50.6,-0.00621,0.10242,-0.17369,3,1
50.65,-0.00764,0.085,-0.17539,3,1
50.7,-0.01032,0.09175,-0.15741,3,1
50.75,-0.00344,0.10381,-0.14922,3,1
50.8,-0.01405,0.09389,-0.17056,3,1
50.85,-0.00915,0.09248,-0.1461,3,1
50.9,-0.00157,0.09849,-0.15715,3,1
50.95,-0.00161,0.07589,-0.13529,3,1
51.0,-0.00808,0.08208,-0.12751,3,1
51.05,-0.00264,0.06959,-0.14305,3,1
51.1,-0.01559,0.07949,-0.1225,3,1
51.15,-0.01078,0.04844,-0.13806,3,1
51.2,-0.00369,0.05448,-0.14727,3,1
51.25,-0.01216,0.04096,-0.12027,3,1
51.3,-0.01141,0.05937,-0.10626,3,1
51.35,-0.01616,0.03469,-0.11509,3,1
51.4,-0.00207,0.03927,-0.11395,3,1
51.45,-0.00992,0.05124,-0.11177,3,1
51.5,0.02051,0.04573,-0.09898,3,1
51.55,-0.01065,0.01932,-0.08217,3,1
51.6,-0.03704,0.0567,-0.10422,3,1
51.65,-0.01874,0.03943,-0.06398,3,1
51.7,-0.00162,0.03599,-0.08846,3,1
51.75,0.00202,0.03158,-0.06841,3,1
51.8,-0.02379,0.03794,-0.06704,3,1
51.85,-0.01743,0.0197,-0.06631,3,1
51.9,-0.00836,0.0303,-0.07372,3,1
51.95,-0.01201,0.04591,-0.06227,3,1
52.0,-0.00709,0.02037,-0.05106,3,1
52.05,0.00958,0.01379,-0.03409,3,1
52.1,-0.01071,0.02461,-0.03911,3,1
52.15,-0.00357,0.01335,-0.02575,3,1
52.2,-0.01342,0.0019,-0.00514,3,1
52.25,0.00392,0.00536,-0.01332,3,1
52.3,-0.00141,-0.01618,-0.01234,3,1
52.35,-0.00169,0.00718,-0.01589,3,1
52.4,-0.00234,0.01248,-0.00384,3,1
52.45,-0.00409,0.00207,-0.00045,3,1
52.5,0.01122,-0.00597,0.01294,3,1
52.55,-0.00616,-0.01934,0.0223,3,1
52.6,0.00383,-0.00312,0.02826,3,1
52.65,-0.01314,-0.01093,0.00661,3,1
52.7,0.00708,-0.02562,0.03707,3,1
52.75,0.00948,-0.0228,0.03788,3,1
52.8,0.01478,-0.03657,0.05021,3,1
52.85,0.00408,-0.01319,0.03287,3,1
52.9,0.00326,-0.01426,0.06855,3,1
52.95,-0.00413,-0.03072,0.07888,3,1
53.0,-0.0103,-0.03101,0.06769,3,1
53.05,0.00597,-0.04252,0.08094,3,1
53.1,0.01344,-0.01764,0.06867,3,1
53.15,7e-05,-0.02746,0.09998,3,1
53.2,0.00511,-0.05632,0.0848,3,1
53.25,0.01518,-0.03688,0.10314,3,1
53.3,0.02511,-0.05058,0.08791,3,1
53.35,-0.00584,-0.05011,0.112,3,1
53.4,0.02378,-0.0493,0.1067,3,1
53.45,0.0055,-0.04182,0.10357,3,1
53.5,0.0061,-0.05746,0.11543,3,1
53.55,0.02554,-0.0682,0.14465,3,1
53.6,0.00122,-0.07008,0.11776,3,1
53.65,0.01458,-0.0646,0.13972,3,1
53.7,0.00016,-0.08378,0.1288,3,1
53.75,0.0115,-0.08432,0.13532,3,1
53.8,0.01437,-0.08027,0.13187,3,1
53.85,-0.00164,-0.07621,0.14825,3,1
53.9,0.03709,-0.06568,0.1345,3,1
53.95,-0.00545,-0.081,0.16611,3,1
54.0,0.01678,-0.08772,0.16352,3,1
54.05,0.02428,-0.07038,0.1458,3,1
54.1,0.01517,-0.10036,0.1512,3,1
54.15,-0.0017,-0.0927,0.14752,3,1
54.2,0.01912,-0.09274,0.1557,3,1
54.25,0.0165,-0.07983,0.17008,3,1
54.3,0.00609,-0.1005,0.1677,3,1
54.35,0.00519,-0.11729,0.16689,3,1
54.4,0.0249,-0.11096,0.15313,3,1
54.45,0.01186,-0.09416,0.15679,3,1
54.5,0.01491,-0.10356,0.18078,3,1
54.55,0.01884,-0.10408,0.16079,3,1
54.6,0.01969,-0.09887,0.17544,3,1
54.65,0.0175,-0.12526,0.19153,3,1
54.7,0.00786,-0.10109,0.17536,3,1
54.75,0.02107,-0.12537,0.1984,3,1
54.8,-0.00519,-0.11879,0.15911,3,1
54.85,0.00273,-0.10601,0.18908,3,1
54.9,-0.0051,-0.12742,0.17371,3,1
54.95,0.02094,-0.11128,0.18616,3,1
55.0,0.01982,-0.12712,0.16823,3,1
55.05,0.02271,-0.1254,0.17237,3,1
55.1,0.00949,-0.12251,0.17975,3,1
55.15,0.00476,-0.14364,0.17205,3,1
55.2,0.0157,-0.1425,0.17292,3,1
55.25,0.03329,-0.13583,0.18885,3,1
55.3,-0.00019,-0.1454,0.18419,3,1
55.35,0.02421,-0.15566,0.16312,3,1
55.4,0.02675,-0.15333,0.17523,3,1
55.45,0.01891,-0.15471,0.16784,3,1
55.5,0.00923,-0.13885,0.16983,3,1
55.55,0.0317,-0.16347,0.15648,3,1
55.6,0.0147,-0.16909,0.16604,3,1
55.65,0.02518,-0.1679,0.15327,3,1
55.7,0.02199,-0.17258,0.14941,3,1
55.75,0.03399,-0.17479,0.14522,3,1
55.8,0.0436,-0.19084,0.13527,3,1
55.85,0.03667,-0.17592,0.14868,3,1
55.9,0.04005,-0.18124,0.13419,3,1
55.95,0.0231,-0.17705,0.13113,3,1
56.0,0.0178,-0.19179,0.13717,3,1
56.05,0.02761,-0.18232,0.12627,3,1
56.1,0.02488,-0.18828,0.12129,3,1
56.15,0.01883,-0.17036,0.11961,3,1
56.2,0.0185,-0.18889,0.11186,3,1
56.25,0.0101,-0.19859,0.11979,3,1
56.3,0.01416,-0.19062,0.10179,3,1
56.35,0.00668,-0.19832,0.11578,3,1
56.4,0.01591,-0.20255,0.09268,3,1
56.45,0.0168,-0.19561,0.08789,3,1
56.5,0.01926,-0.20489,0.09054,3,1
56.55,0.02343,-0.19995,0.08815,3,1
56.6,0.0194,-0.192,0.08126,3,1
56.65,0.03534,-0.20698,0.07402,3,1
56.7,0.0137,-0.20806,0.0741,3,1
56.75,0.01693,-0.19532,0.06073,3,1
56.8,0.03647,-0.22274,0.05219,3,1
56.85,0.01573,-0.20414,0.05581,3,1
56.9,0.01997,-0.22079,0.0435,3,1
56.95,0.02802,-0.20985,0.03751,3,1
57.0,0.01634,-0.21914,0.03369,3,1
57.05,0.02336,-0.22663,0.04407,3,1
57.1,0.01457,-0.2089,0.03483,3,1
